Participant,Media,Timeline,AOI,Total_duration_of_fixations,Average_duration_of_fixations,Number_of_fixations,Time_to_first_fixation,Average_pupil_diameter,Total_duration_of_Visit,Average_duration_of_Visit,Number_of_Visits,Time_to_first_Visit,Number_of_saccades_in_AOI
19,Presentation4,Entire Recording,M2-2-DELETE,40118,259,155,47824,3.36759,46696,3335,14,47824,128
19,Presentation4,Entire Recording,Q,108700,266,409,48887,3.51739,138165,12560,11,48887,319
19,Presentation4,Entire Recording,T,40601,260,156,47824,3.36558,47279,3637,13,47824,130
19,Presentation5,T+P,M3-1-A,6928,266,26,2100,3.49552,7628,848,9,2100,16
19,Presentation5,T+P,M3-1-B,10226,269,38,18805,3.49545,10759,598,18,18805,20
19,Presentation5,T+P,M3-1-C,13447,210,64,21353,3.42359,14680,544,27,21353,36
19,Presentation5,T+P,M3-1-D,3448,215,16,26016,3.55731,3747,535,7,26016,9
19,Presentation5,T+P,P,55693,287,194,6997,3.4471,62871,2329,27,6997,148
19,Presentation5,T+P,DELETE,933,233,4,252,3.90685,1216,608,2,252,1
19,Presentation5,T+P,DELETE,502,167,3,0,4.20764,535,267,2,0,1
19,Presentation5,T+P,Q,43609,231,189,2100,3.47309,49971,1851,27,2100,155
19,Presentation5,T+P,T,1434,205,7,0,4.01178,2050,2050,1,0,4
19,Presentation5,Entire Recording,M3-1-A,6928,266,26,50867,3.49552,7628,848,9,50867,16
19,Presentation5,Entire Recording,M3-1-B,10226,269,38,67571,3.49545,10759,598,18,67571,20
19,Presentation5,Entire Recording,M3-1-C,13447,210,64,70120,3.42359,14680,544,27,70120,36
19,Presentation5,Entire Recording,M3-1-D,3448,215,16,74783,3.55731,3747,535,7,74783,9
19,Presentation5,Entire Recording,P,55693,287,194,55763,3.4471,62871,2329,27,55763,148
19,Presentation5,Entire Recording,DELETE,933,233,4,49018,3.90685,1216,608,2,49018,1
19,Presentation5,Entire Recording,DELETE,502,167,3,48766,4.20764,535,267,2,48766,1
19,Presentation5,Entire Recording,Q,43609,231,189,50867,3.47309,49971,1851,27,50867,155
19,Presentation5,Entire Recording,T,1434,205,7,48766,4.01178,2050,2050,1,48766,4
19,Presentation6,T+P,M3-2-A,21601,273,79,5489,3.49095,27276,1948,14,5489,48
19,Presentation6,T+P,M3-2-B,14581,275,53,2208,3.50888,17429,1245,14,2208,30
19,Presentation6,T+P,M3-2-C,16305,302,54,19127,3.4698,18933,1352,14,19127,25
19,Presentation6,T+P,M3-2-D,7328,244,30,22375,3.5249,8827,736,12,22375,12
19,Presentation6,T+P,P,1791,199,9,0,3.6654,2025,506,4,0,5
19,Presentation6,T+P,DELETE,28030,250,112,942,3.38205,32776,3278,10,942,92
19,Presentation6,T+P,DELETE,17737,265,67,1209,3.37628,20285,1560,13,1209,47
19,Presentation6,T+P,Q,75937,282,269,2208,3.50157,95930,10659,9,2208,189
19,Presentation6,T+P,T,46300,254,182,942,3.37944,54278,6031,9,942,154
19,Presentation6,Entire Recording,M3-2-A,21601,273,79,59482,3.49095,27276,1948,14,59482,48
19,Presentation6,Entire Recording,M3-2-B,14581,275,53,56201,3.50888,17429,1245,14,56201,30
19,Presentation6,Entire Recording,M3-2-C,16305,302,54,73121,3.4698,18933,1352,14,73121,25
19,Presentation6,Entire Recording,M3-2-D,7328,244,30,76368,3.5249,8827,736,12,76368,12
19,Presentation6,Entire Recording,P,1791,199,9,53993,3.6654,2025,506,4,53993,5
19,Presentation6,Entire Recording,DELETE,28030,250,112,54935,3.38205,32776,3278,10,54935,92
19,Presentation6,Entire Recording,DELETE,17737,265,67,55202,3.37628,20285,1560,13,55202,47
19,Presentation6,Entire Recording,Q,75937,282,269,56201,3.50157,95930,10659,9,56201,189
19,Presentation6,Entire Recording,T,46300,254,182,54935,3.37944,54278,6031,9,54935,154
19,Presentation7,T+A&P,M4-1-A,29928,277,108,23397,3.40133,33642,961,35,23397,65
19,Presentation7,T+A&P,M4-1-B,15739,258,61,30791,3.38845,17138,612,28,30791,30
19,Presentation7,T+A&P,M4-1-C,25222,252,100,50675,3.41037,30152,1077,28,50675,60
19,Presentation7,T+A&P,M4-1-D,7311,244,30,64664,3.58321,8111,737,11,64664,18
19,Presentation7,T+A&P,P,64501,316,204,0,3.34951,73944,3361,22,0,145
19,Presentation7,T+A&P,DELETE,6495,203,32,314,3.57007,7978,3989,2,314,27
19,Presentation7,T+A&P,DELETE,916,229,4,1580,3.68598,966,483,2,1580,2
19,Presentation7,T+A&P,Q,103982,257,405,2179,3.42245,127327,4391,29,2179,319
19,Presentation7,T+A&P,T,7411,206,36,314,3.58441,8977,2992,3,314,30
19,Presentation7,Entire Recording,M4-1-A,29928,277,108,68087,3.40133,33642,961,35,68087,65
19,Presentation7,Entire Recording,M4-1-B,15739,258,61,75481,3.38845,17138,612,28,75481,30
19,Presentation7,Entire Recording,M4-1-C,25222,252,100,95365,3.41037,30152,1077,28,95365,60
19,Presentation7,Entire Recording,M4-1-D,7311,244,30,109354,3.58321,8111,737,11,109354,18
19,Presentation7,Entire Recording,P,64501,316,204,44690,3.34951,73944,3361,22,44690,145
19,Presentation7,Entire Recording,DELETE,6495,203,32,45004,3.57007,7978,3989,2,45004,27
19,Presentation7,Entire Recording,DELETE,916,229,4,46270,3.68598,966,483,2,46270,2
19,Presentation7,Entire Recording,Q,103982,257,405,46870,3.42245,127327,4391,29,46870,319
19,Presentation7,Entire Recording,T,7411,206,36,45004,3.58441,8977,2992,3,45004,30
19,Presentation8,T+A&P,M4-2-A,17737,317,56,8381,3.38583,20368,1072,19,8381,32
19,Presentation8,T+A&P,M4-2-B,30395,298,102,10163,3.42311,35473,1314,27,10163,64
19,Presentation8,T+A&P,M4-2-C,27547,278,99,10579,3.48683,32740,1213,27,10579,54
19,Presentation8,T+A&P,M4-2-D,11275,289,39,54558,3.52525,12423,690,18,54558,15
19,Presentation8,T+A&P,P,986,246,4,0,3.77302,1069,535,2,0,2
19,Presentation8,T+A&P,DELETE,6112,235,26,736,3.42409,6912,2304,3,736,22
19,Presentation8,T+A&P,DELETE,58058,285,204,903,3.41703,68014,3092,22,903,157
19,Presentation8,T+A&P,Q,111620,290,385,2068,3.4514,135405,7523,18,2068,300
19,Presentation8,T+A&P,T,67735,280,242,736,3.41536,79838,4696,17,736,194
19,Presentation8,Entire Recording,M4-2-A,17737,317,56,67973,3.38583,20368,1072,19,67973,32
19,Presentation8,Entire Recording,M4-2-B,30395,298,102,69755,3.42311,35473,1314,27,69755,64
19,Presentation8,Entire Recording,M4-2-C,27547,278,99,70171,3.48683,32740,1213,27,70171,54
19,Presentation8,Entire Recording,M4-2-D,11275,289,39,114150,3.52525,12423,690,18,114150,15
19,Presentation8,Entire Recording,P,986,246,4,59592,3.77302,1069,535,2,59592,2
19,Presentation8,Entire Recording,DELETE,6112,235,26,60328,3.42409,6912,2304,3,60328,22
19,Presentation8,Entire Recording,DELETE,58058,285,204,60495,3.41703,68014,3092,22,60495,157
19,Presentation8,Entire Recording,Q,111620,290,385,61661,3.4514,135405,7523,18,61661,300
19,Presentation8,Entire Recording,T,67735,280,242,60328,3.41536,79838,4696,17,60328,194
20,Presentation1,T,M1-1-A,9243,231,40,76710,2.5208,11156,1014,11,76710,16
20,Presentation1,T,M1-1-B,7029,190,37,77909,2.55948,9993,555,18,77909,8
20,Presentation1,T,M1-1-BLANK,1166,233,5,475,2.79753,1482,371,4,475,0
20,Presentation1,T,M1-1-C,6778,141,48,83372,2.58563,11707,689,17,83372,10
20,Presentation1,T,M1-1-D,5080,137,37,88032,2.49001,6745,355,19,88032,7
20,Presentation1,T,M1-1-DELETE,25265,316,80,2007,2.42327,28293,7073,4,2007,70
20,Presentation1,T,M1-1-DELETE,74846,273,274,258,2.46201,90068,7506,12,258,194
20,Presentation1,T,Q,33393,177,189,941,2.53378,57500,3833,15,941,69
20,Presentation1,T,T,101027,281,360,258,2.45288,120427,13381,9,258,275
20,Presentation1,Entire Recording,M1-1-A,9243,231,40,172704,2.5208,11156,1014,11,172704,16
20,Presentation1,Entire Recording,M1-1-B,7029,190,37,173903,2.55948,9993,555,18,173903,8
20,Presentation1,Entire Recording,M1-1-BLANK,1166,233,5,96469,2.79753,1482,371,4,96469,0
20,Presentation1,Entire Recording,M1-1-C,6778,141,48,179366,2.58563,11707,689,17,179366,10
20,Presentation1,Entire Recording,M1-1-D,5080,137,37,184026,2.49001,6745,355,19,184026,7
20,Presentation1,Entire Recording,M1-1-DELETE,25265,316,80,98001,2.42327,28293,7073,4,98001,70
20,Presentation1,Entire Recording,M1-1-DELETE,74846,273,274,96252,2.46201,90068,7506,12,96252,194
20,Presentation1,Entire Recording,Q,33393,177,189,96935,2.53378,57500,3833,15,96935,69
20,Presentation1,Entire Recording,T,101027,281,360,96252,2.45288,120427,13381,9,96252,275
20,Presentation2,T,M1-2-A,12615,210,60,8731,2.36877,16279,708,23,8731,20
20,Presentation2,T,M1-2-B,5063,141,36,13561,2.43824,7295,456,16,13561,8
20,Presentation2,T,M1-2-BLANK,616,205,3,420,2.89526,616,205,3,420,0
20,Presentation2,T,M1-2-C,5413,164,33,17391,2.4599,6312,351,18,17391,6
20,Presentation2,T,M1-2-D,3847,202,19,23786,2.46136,4480,448,10,23786,4
20,Presentation2,T,M1-2-DELETE,9526,251,38,1686,2.39655,10873,1553,7,1686,21
20,Presentation2,T,M1-2-DELETE,63724,272,234,0,2.34791,75079,5363,14,0,176
20,Presentation2,T,Q,40878,190,215,2185,2.40901,65335,5026,13,2185,97
20,Presentation2,T,T,74950,270,278,0,2.35538,88848,6346,14,0,205
20,Presentation2,Entire Recording,M1-2-A,12615,210,60,52116,2.36877,16279,708,23,52116,20
20,Presentation2,Entire Recording,M1-2-B,5063,141,36,56946,2.43824,7295,456,16,56946,8
20,Presentation2,Entire Recording,M1-2-BLANK,616,205,3,43805,2.89526,616,205,3,43805,0
20,Presentation2,Entire Recording,M1-2-C,5413,164,33,60776,2.4599,6312,351,18,60776,6
20,Presentation2,Entire Recording,M1-2-D,3847,202,19,67172,2.46136,4480,448,10,67172,4
20,Presentation2,Entire Recording,M1-2-DELETE,9526,251,38,45071,2.39655,10873,1553,7,45071,21
20,Presentation2,Entire Recording,M1-2-DELETE,63724,272,234,43385,2.34791,75079,5363,14,43385,176
20,Presentation2,Entire Recording,Q,40878,190,215,45571,2.40901,65335,5026,13,45571,97
20,Presentation2,Entire Recording,T,74950,270,278,43385,2.35538,88848,6346,14,43385,205
20,Presentation3,T+A,M2-1-A,2931,293,10,16849,2.31924,3048,508,6,16849,3
20,Presentation3,T+A,M2-1-B,566,189,3,67351,2.34043,566,189,3,67351,0
20,Presentation3,T+A,M2-1-BLANK,1462,365,4,0,2.92038,1678,1678,1,0,1
20,Presentation3,T+A,M2-1-C,200,200,1,28552,2.4105,200,200,1,28552,0
20,Presentation3,T+A,M2-1-D,0,,0,,,0,,0,,0
20,Presentation3,T+A,M2-1-DELETE,949,316,3,2226,2.37095,983,983,1,2226,2
20,Presentation3,T+A,M2-1-DELETE,54644,261,209,3792,2.41561,67174,4478,15,3792,151
20,Presentation3,T+A,Q,21539,269,80,4158,2.43588,23488,979,24,4158,49
20,Presentation3,T+A,T,56643,259,219,2226,2.41611,69289,3464,20,2226,156
20,Presentation3,Entire Recording,M2-1-A,2931,293,10,63919,2.31924,3048,508,6,63919,3
20,Presentation3,Entire Recording,M2-1-B,566,189,3,114420,2.34043,566,189,3,114420,0
20,Presentation3,Entire Recording,M2-1-BLANK,1462,365,4,47070,2.92038,1678,1678,1,47070,1
20,Presentation3,Entire Recording,M2-1-C,200,200,1,75622,2.4105,200,200,1,75622,0
20,Presentation3,Entire Recording,M2-1-D,0,,0,,,0,,0,,0
20,Presentation3,Entire Recording,M2-1-DELETE,949,316,3,49296,2.37095,983,983,1,49296,2
20,Presentation3,Entire Recording,M2-1-DELETE,54644,261,209,50861,2.41561,67174,4478,15,50861,151
20,Presentation3,Entire Recording,Q,21539,269,80,51228,2.43588,23488,979,24,51228,49
20,Presentation3,Entire Recording,T,56643,259,219,49296,2.41611,69289,3464,20,49296,156
20,Presentation4,T+A,M2-2-A,2082,149,14,8961,2.36366,3148,525,6,8961,4
20,Presentation4,T+A,M2-2-B,4175,174,24,8211,2.41657,5241,476,11,8211,6
20,Presentation4,T+A,M2-2-BLANK,867,289,3,0,2.86018,867,289,3,0,0
20,Presentation4,T+A,M2-2-C,2498,125,20,10492,2.33488,4395,488,9,10492,5
20,Presentation4,T+A,M2-2-D,1349,150,9,14505,2.44269,1366,171,8,14505,1
20,Presentation4,T+A,M2-2-DELETE,0,,0,,,0,,0,,0
20,Presentation4,T+A,M2-2-DELETE,34575,216,160,584,2.32327,49792,16597,3,584,83
20,Presentation4,T+A,Q,15234,167,91,2782,2.42092,28253,2825,10,2782,30
20,Presentation4,T+A,T,34858,217,161,584,2.32259,50092,16697,3,584,84
20,Presentation4,Entire Recording,M2-2-A,2082,149,14,60724,2.36366,3148,525,6,60724,4
20,Presentation4,Entire Recording,M2-2-B,4175,174,24,59975,2.41657,5241,476,11,59975,6
20,Presentation4,Entire Recording,M2-2-BLANK,867,289,3,51763,2.86018,867,289,3,51763,0
20,Presentation4,Entire Recording,M2-2-C,2498,125,20,62255,2.33488,4395,488,9,62255,5
20,Presentation4,Entire Recording,M2-2-D,1349,150,9,66269,2.44269,1366,171,8,66269,1
20,Presentation4,Entire Recording,M2-2-DELETE,0,,0,,,0,,0,,0
20,Presentation4,Entire Recording,M2-2-DELETE,34575,216,160,52347,2.32327,49792,16597,3,52347,83
20,Presentation4,Entire Recording,Q,15234,167,91,54545,2.42092,28253,2825,10,54545,30
20,Presentation4,Entire Recording,T,34858,217,161,52347,2.32259,50092,16697,3,52347,84
20,Presentation5,T+P,M3-1-A,5313,231,23,2456,2.3535,5912,591,10,2456,8
20,Presentation5,T+P,M3-1-B,8002,276,29,12982,2.36832,9002,692,13,12982,7
20,Presentation5,T+P,M3-1-C,8660,228,38,16813,2.37307,9943,497,20,16813,7
20,Presentation5,T+P,M3-1-D,2981,229,13,32933,2.29542,3281,328,10,32933,0
20,Presentation5,T+P,P,29940,370,81,0,2.39889,33484,3044,11,0,57
20,Presentation5,T+P,DELETE,20136,249,81,2175,2.3559,22765,2277,10,2175,68
20,Presentation5,T+P,DELETE,33093,295,112,328,2.39464,37021,3085,12,328,87
20,Presentation5,T+P,Q,32002,256,125,2456,2.36505,40296,2121,19,2456,56
20,Presentation5,T+P,T,53228,276,193,328,2.37999,60719,5520,11,328,164
20,Presentation5,Entire Recording,M3-1-A,5313,231,23,51509,2.3535,5912,591,10,51509,8
20,Presentation5,Entire Recording,M3-1-B,8002,276,29,62035,2.36832,9002,692,13,62035,7
20,Presentation5,Entire Recording,M3-1-C,8660,228,38,65866,2.37307,9943,497,20,65866,7
20,Presentation5,Entire Recording,M3-1-D,2981,229,13,81986,2.29542,3281,328,10,81986,0
20,Presentation5,Entire Recording,P,29940,370,81,49053,2.39889,33484,3044,11,49053,57
20,Presentation5,Entire Recording,DELETE,20136,249,81,51228,2.3559,22765,2277,10,51228,68
20,Presentation5,Entire Recording,DELETE,33093,295,112,49382,2.39464,37021,3085,12,49382,87
20,Presentation5,Entire Recording,Q,32002,256,125,51509,2.36505,40296,2121,19,51509,56
20,Presentation5,Entire Recording,T,53228,276,193,49382,2.37999,60719,5520,11,49382,164
20,Presentation6,T+P,M3-2-A,3547,142,25,7829,2.3243,4630,257,18,7829,3
20,Presentation6,T+P,M3-2-B,6895,144,48,7462,2.23297,14954,680,22,7462,3
20,Presentation6,T+P,M3-2-C,3414,148,23,49994,2.30945,5030,387,13,49994,4
20,Presentation6,T+P,M3-2-D,2282,152,15,51160,2.26639,4497,562,8,51160,1
20,Presentation6,T+P,P,966,322,3,569,2.60343,966,322,3,569,0
20,Presentation6,T+P,DELETE,13357,334,40,15540,2.34316,14456,14456,1,15540,39
20,Presentation6,T+P,DELETE,16125,241,67,0,2.31273,21100,3517,6,0,37
20,Presentation6,T+P,Q,20252,146,139,2566,2.29646,50607,5623,9,2566,37
20,Presentation6,T+P,T,29682,275,108,0,2.32578,36506,6084,6,0,76
20,Presentation6,Entire Recording,M3-2-A,3547,142,25,50848,2.3243,4630,257,18,50848,3
20,Presentation6,Entire Recording,M3-2-B,6895,144,48,50481,2.23297,14954,680,22,50481,3
20,Presentation6,Entire Recording,M3-2-C,3414,148,23,93013,2.30945,5030,387,13,93013,4
20,Presentation6,Entire Recording,M3-2-D,2282,152,15,94179,2.26639,4497,562,8,94179,1
20,Presentation6,Entire Recording,P,966,322,3,43588,2.60343,966,322,3,43588,0
20,Presentation6,Entire Recording,DELETE,13357,334,40,58559,2.34316,14456,14456,1,58559,39
20,Presentation6,Entire Recording,DELETE,16125,241,67,43019,2.31273,21100,3517,6,43019,37
20,Presentation6,Entire Recording,Q,20252,146,139,45585,2.29646,50607,5623,9,45585,37
20,Presentation6,Entire Recording,T,29682,275,108,43019,2.32578,36506,6084,6,43019,76
20,Presentation7,T+A&P,M4-1-A,4264,266,16,16133,2.38567,4513,645,7,16133,8
20,Presentation7,T+A&P,M4-1-B,2681,141,19,17216,2.34228,3597,327,11,17216,2
20,Presentation7,T+A&P,M4-1-C,5564,185,30,32771,2.32092,7962,796,10,32771,8
20,Presentation7,T+A&P,M4-1-D,67,67,1,105510,2.38516,67,67,1,105510,0
20,Presentation7,T+A&P,P,12824,262,49,82,2.4812,14805,2961,5,82,34
20,Presentation7,T+A&P,DELETE,33992,324,105,2163,2.36517,38272,4252,9,2163,88
20,Presentation7,T+A&P,DELETE,15555,210,74,31039,2.28422,20300,2900,7,31039,48
20,Presentation7,T+A&P,Q,17822,188,95,8374,2.366,29044,3630,8,8374,35
20,Presentation7,T+A&P,T,50980,280,182,2163,2.33786,60969,6097,10,2163,143
20,Presentation7,Entire Recording,M4-1-A,4264,266,16,79702,2.38567,4513,645,7,79702,8
20,Presentation7,Entire Recording,M4-1-B,2681,141,19,80785,2.34228,3597,327,11,80785,2
20,Presentation7,Entire Recording,M4-1-C,5564,185,30,96340,2.32092,7962,796,10,96340,8
20,Presentation7,Entire Recording,M4-1-D,67,67,1,169079,2.38516,67,67,1,169079,0
20,Presentation7,Entire Recording,P,12824,262,49,63651,2.4812,14805,2961,5,63651,34
20,Presentation7,Entire Recording,DELETE,33992,324,105,65732,2.36517,38272,4252,9,65732,88
20,Presentation7,Entire Recording,DELETE,15555,210,74,94608,2.28422,20300,2900,7,94608,48
20,Presentation7,Entire Recording,Q,17822,188,95,71943,2.366,29044,3630,8,71943,35
20,Presentation7,Entire Recording,T,50980,280,182,65732,2.33786,60969,6097,10,65732,143
20,Presentation8,T+A&P,M4-2-A,6828,207,33,10090,2.37188,9443,675,14,10090,7
20,Presentation8,T+A&P,M4-2-B,8044,230,35,10989,2.36991,9660,805,12,10989,11
20,Presentation8,T+A&P,M4-2-C,5113,197,26,45624,2.30529,6529,725,9,45624,6
20,Presentation8,T+A&P,M4-2-D,3248,203,16,31538,2.24165,4963,620,8,31538,2
20,Presentation8,T+A&P,P,3146,225,14,0,2.41673,4177,2089,2,0,6
20,Presentation8,T+A&P,DELETE,4164,173,24,1879,2.33484,8092,1618,5,1879,6
20,Presentation8,T+A&P,DELETE,13757,199,69,1662,2.33053,20516,1578,13,1662,29
20,Presentation8,T+A&P,Q,32577,214,152,730,2.34511,53022,3787,14,730,60
20,Presentation8,T+A&P,T,18786,192,98,1662,2.33082,30273,2523,12,1662,42
20,Presentation8,Entire Recording,M4-2-A,6828,207,33,58896,2.37188,9443,675,14,58896,7
20,Presentation8,Entire Recording,M4-2-B,8044,230,35,59796,2.36991,9660,805,12,59796,11
20,Presentation8,Entire Recording,M4-2-C,5113,197,26,94431,2.30529,6529,725,9,94431,6
20,Presentation8,Entire Recording,M4-2-D,3248,203,16,80345,2.24165,4963,620,8,80345,2
20,Presentation8,Entire Recording,P,3146,225,14,48807,2.41673,4177,2089,2,48807,6
20,Presentation8,Entire Recording,DELETE,4164,173,24,50686,2.33484,8092,1618,5,50686,6
20,Presentation8,Entire Recording,DELETE,13757,199,69,50469,2.33053,20516,1578,13,50469,29
20,Presentation8,Entire Recording,Q,32577,214,152,49536,2.34511,53022,3787,14,49536,60
20,Presentation8,Entire Recording,T,18786,192,98,50469,2.33082,30273,2523,12,50469,42
21,Presentation1,T,M1-1-A,16439,219,75,1927,3.22176,18668,778,24,1927,42
21,Presentation1,T,M1-1-B,5729,212,27,25008,3.16513,6096,381,16,25008,10
21,Presentation1,T,M1-1-BLANK,550,137,4,1411,3.63859,583,291,2,1411,2
21,Presentation1,T,M1-1-C,8411,200,42,55334,3.20025,10074,672,15,55334,18
21,Presentation1,T,M1-1-D,1299,162,8,57033,3.26074,1549,310,5,57033,1
21,Presentation1,T,M1-1-DELETE,22634,231,98,2860,3.11859,26230,3279,8,2860,82
21,Presentation1,T,M1-1-DELETE,38406,216,178,1095,3.14677,46559,3104,15,1095,127
21,Presentation1,T,Q,36075,202,179,229,3.22314,44565,3428,13,229,132
21,Presentation1,T,T,61705,220,280,1095,3.13497,74452,6204,12,1095,219
21,Presentation1,Entire Recording,M1-1-A,16439,219,75,217218,3.22176,18668,778,24,217218,42
21,Presentation1,Entire Recording,M1-1-B,5729,212,27,240298,3.16513,6096,381,16,240298,10
21,Presentation1,Entire Recording,M1-1-BLANK,550,137,4,216701,3.63859,583,291,2,216701,2
21,Presentation1,Entire Recording,M1-1-C,8411,200,42,270624,3.20025,10074,672,15,270624,18
21,Presentation1,Entire Recording,M1-1-D,1299,162,8,272323,3.26074,1549,310,5,272323,1
21,Presentation1,Entire Recording,M1-1-DELETE,22634,231,98,218150,3.11859,26230,3279,8,218150,82
21,Presentation1,Entire Recording,M1-1-DELETE,38406,216,178,216385,3.14677,46559,3104,15,216385,127
21,Presentation1,Entire Recording,Q,36075,202,179,215519,3.22314,44565,3428,13,215519,132
21,Presentation1,Entire Recording,T,61705,220,280,216385,3.13497,74452,6204,12,216385,219
21,Presentation2,T,M1-2-A,2915,224,13,8265,3.2106,3164,633,5,8265,8
21,Presentation2,T,M1-2-B,3814,224,17,40239,3.20201,4480,896,5,40239,10
21,Presentation2,T,M1-2-BLANK,383,192,2,37,4.00037,433,433,1,37,1
21,Presentation2,T,M1-2-C,4387,199,22,42854,3.26788,4836,484,10,42854,10
21,Presentation2,T,M1-2-D,4380,292,15,63039,3.30321,4647,581,8,63039,6
21,Presentation2,T,M1-2-DELETE,1282,183,7,2336,3.00496,1582,791,2,2336,3
21,Presentation2,T,M1-2-DELETE,32776,211,155,537,3.12467,40802,8160,5,537,115
21,Presentation2,T,Q,24239,229,106,3735,3.2094,29200,4171,7,3735,88
21,Presentation2,T,T,34259,209,164,537,3.11951,42851,10713,4,537,122
21,Presentation2,Entire Recording,M1-2-A,2915,224,13,61140,3.2106,3164,633,5,61140,8
21,Presentation2,Entire Recording,M1-2-B,3814,224,17,93115,3.20201,4480,896,5,93115,10
21,Presentation2,Entire Recording,M1-2-BLANK,383,192,2,52913,4.00037,433,433,1,52913,1
21,Presentation2,Entire Recording,M1-2-C,4387,199,22,95729,3.26788,4836,484,10,95729,10
21,Presentation2,Entire Recording,M1-2-D,4380,292,15,115915,3.30321,4647,581,8,115915,6
21,Presentation2,Entire Recording,M1-2-DELETE,1282,183,7,55211,3.00496,1582,791,2,55211,3
21,Presentation2,Entire Recording,M1-2-DELETE,32776,211,155,53413,3.12467,40802,8160,5,53413,115
21,Presentation2,Entire Recording,Q,24239,229,106,56610,3.2094,29200,4171,7,56610,88
21,Presentation2,Entire Recording,T,34259,209,164,53413,3.11951,42851,10713,4,53413,122
